"REF_DATE","GEO","DGUID","Sex","Selected causes of death (ICD-10)","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2003","Canada","2016A000011124","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573157","1.3.8.1","47253","","","","0"
"2003","Canada","2016A000011124","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573158","1.3.8.2","318.7","","","","1"
"2003","Canada","2016A000011124","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573159","1.3.9.1","26478","","","","0"
"2003","Canada","2016A000011124","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573160","1.3.9.2","178.6","","","","1"
"2003","Newfoundland and Labrador","2016A000210","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573161","2.1.8.1","2845","","","","0"
"2003","Newfoundland and Labrador","2016A000210","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573162","2.1.8.2","581.0","","","","1"
"2003","Newfoundland and Labrador","2016A000210","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573163","2.1.9.1","1633","","","","0"
"2003","Newfoundland and Labrador","2016A000210","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573164","2.1.9.2","333.4","","","","1"
"2003","Newfoundland and Labrador","2016A000210","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573165","2.2.8.1","2388","","","","0"
"2003","Newfoundland and Labrador","2016A000210","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573166","2.2.8.2","980.1","","","","1"
"2003","Newfoundland and Labrador","2016A000210","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573167","2.2.9.1","1230","","","","0"
"2003","Newfoundland and Labrador","2016A000210","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573168","2.2.9.2","504.9","","","","1"
"2003","Newfoundland and Labrador","2016A000210","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573169","2.3.8.1","457","","","","0"
"2003","Newfoundland and Labrador","2016A000210","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573170","2.3.8.2","185.8","","","","1"
"2003","Newfoundland and Labrador","2016A000210","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573171","2.3.9.1","403","","","","0"
"2003","Newfoundland and Labrador","2016A000210","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573172","2.3.9.2","163.6","","","","1"
"2003","Prince Edward Island","2015A00071100","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573173","3.1.8.1","1040","","","","0"
"2003","Prince Edward Island","2015A00071100","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573174","3.1.8.2","810.4","","","","1"
"2003","Prince Edward Island","2015A00071100","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573175","3.1.9.1","425","","","","0"
"2003","Prince Edward Island","2015A00071100","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573176","3.1.9.2","331.2","","","","1"
"2003","Prince Edward Island","2015A00071100","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573177","3.2.8.1","938","","","","0"
"2003","Prince Edward Island","2015A00071100","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573178","3.2.8.2","1475.0","","","","1"
"2003","Prince Edward Island","2015A00071100","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573179","3.2.9.1","345","","","","0"
"2003","Prince Edward Island","2015A00071100","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573180","3.2.9.2","542.8","","","","1"
"2003","Prince Edward Island","2015A00071100","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573181","3.3.8.1","103","","","","0"
"2003","Prince Edward Island","2015A00071100","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573182","3.3.8.2","158.3","","","","1"
"2003","Prince Edward Island","2015A00071100","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573183","3.3.9.1","80","","","","0"
"2003","Prince Edward Island","2015A00071100","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573184","3.3.9.2","123.5","","","","1"
"2003","Nova Scotia","2016A000212","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573185","4.1.8.1","4966","","","","0"
"2003","Nova Scotia","2016A000212","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573186","4.1.8.2","567.8","","","","1"
"2003","Nova Scotia","2016A000212","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573187","4.1.9.1","3095","","","","0"
"2003","Nova Scotia","2016A000212","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573188","4.1.9.2","353.9","","","","1"
"2003","Nova Scotia","2016A000212","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573189","4.2.8.1","3529","","","","0"
"2003","Nova Scotia","2016A000212","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573190","4.2.8.2","810.5","","","","1"
"2003","Nova Scotia","2016A000212","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573191","4.2.9.1","2385","","","","0"
"2003","Nova Scotia","2016A000212","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573192","4.2.9.2","547.8","","","","1"
"2003","Nova Scotia","2016A000212","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573193","4.3.8.1","1437","","","","0"
"2003","Nova Scotia","2016A000212","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573194","4.3.8.2","327.1","","","","1"
"2003","Nova Scotia","2016A000212","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573195","4.3.9.1","710","","","","0"
"2003","Nova Scotia","2016A000212","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573196","4.3.9.2","161.7","","","","1"
"2003","New Brunswick","2016A000213","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573197","5.1.8.1","6349","","","","0"
"2003","New Brunswick","2016A000213","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573198","5.1.8.2","903.9","","","","1"
"2003","New Brunswick","2016A000213","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573199","5.1.9.1","2603","","","","0"
"2003","New Brunswick","2016A000213","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573200","5.1.9.2","370.6","","","","1"
"2003","New Brunswick","2016A000213","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573201","5.2.8.1","5094","","","","0"
"2003","New Brunswick","2016A000213","Males","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573202","5.2.8.2","1444.8","","","","1"
"2003","New Brunswick","2016A000213","Males","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573203","5.2.9.1","2098","","","","0"
"2003","New Brunswick","2016A000213","Males","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573204","5.2.9.2","594.9","","","","1"
"2003","New Brunswick","2016A000213","Females","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573205","5.3.8.1","1255","","","","0"
"2003","New Brunswick","2016A000213","Females","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573206","5.3.8.2","358.7","","","","1"
"2003","New Brunswick","2016A000213","Females","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573207","5.3.9.1","505","","","","0"
"2003","New Brunswick","2016A000213","Females","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573208","5.3.9.2","144.4","","","","1"
"2003","Quebec","2016A000224","Both sexes","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573209","6.1.8.1","38774","","","","0"
"2003","Quebec","2016A000224","Both sexes","Unintentional injuries","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573210","6.1.8.2","550.2","","","","1"
"2003","Quebec","2016A000224","Both sexes","Suicides","Number of potential years of life lost","Number","223","units ","0","v27573211","6.1.9.1","39150","","","","0"
"2003","Quebec","2016A000224","Both sexes","Suicides","Potential years of life lost, rate per 100,000 population","Number","223","units ","0","v27573212","6.1.9.2","555.5","","","","1"
"2003","Quebec","2016A000224","Males","Unintentional injuries","Number of potential years of life lost","Number","223","units ","0","v27573213","6.2.8.1","28855","","","","0"
