submission_date,state,case_number,death_number,new_death
2022-09-14,ME,25.21,0.22,3
2021-07-29,ME,8.52,0.00,0
2020-06-19,ME,1.89,0.00,0
2022-08-13,ME,0.00,0.00,0
2021-06-10,ME,3.28,0.15,2
2020-11-08,ME,18.21,0.00,0
2021-08-27,ME,25.35,0.07,1
2020-06-28,ME,1.89,0.07,1
2022-01-09,ME,76.72,0.00,0
2021-09-19,ME,21.27,0.44,6
2021-04-18,ME,9.54,0.15,2
2020-07-17,ME,0.87,0.15,2
2022-05-29,ME,0.00,0.00,0
2022-06-11,ME,0.00,0.00,0
2022-03-05,ME,0.00,0.00,0
2021-05-15,ME,14.21,0.00,0
2021-01-13,ME,33.95,0.58,8
2022-02-17,ME,38.18,1.97,27
2021-10-23,ME,17.70,0.15,2
2020-11-23,ME,15.08,0.87,12
2022-09-30,ME,23.46,0.15,2
2020-09-09,ME,2.11,0.00,0
2021-08-21,ME,21.35,0.07,1
2020-04-11,ME,1.24,0.15,2
2020-05-05,ME,2.19,0.07,1
2021-05-13,ME,20.18,0.07,1
2021-07-06,ME,1.68,0.07,1
2021-07-04,ME,0.73,0.00,0
2021-03-02,ME,11.37,0.15,2
2022-07-13,ME,19.96,0.07,1
2022-09-02,ME,13.99,0.07,1
2021-08-28,ME,23.90,0.07,1
2022-08-07,ME,0.00,0.00,0
2020-07-11,ME,1.09,0.22,3
2022-04-11,ME,32.86,3.42,47
2021-04-25,ME,30.02,0.00,0
2021-03-16,ME,17.92,0.00,0
2022-04-17,ME,0.00,0.00,0
2021-01-02,ME,16.68,0.07,1
2022-03-23,ME,18.43,0.22,3
2020-10-05,ME,1.24,0.00,0
2021-09-08,ME,37.45,0.00,0
2022-05-27,ME,20.11,-0.07,-1
2022-08-26,ME,19.31,0.07,1
2021-10-22,ME,43.79,0.36,5
2022-07-03,ME,0.00,0.00,0
2021-03-12,ME,15.45,0.07,1
2021-04-02,ME,25.94,0.07,1
2020-12-09,ME,36.57,0.00,0
2021-09-26,ME,20.11,0.29,4
2020-03-25,ME,2.11,0.00,0
2022-02-12,ME,28.85,0.00,0
2021-10-04,ME,18.14,0.44,6
2022-01-26,ME,161.52,0.87,12
2021-06-29,ME,1.09,0.00,0
2022-08-21,ME,0.00,0.00,0
2022-05-09,ME,90.85,0.15,2
2020-03-05,ME,0.00,0.00,0
2020-07-23,ME,1.68,0.00,0
2022-02-25,ME,16.61,1.60,22
2020-04-07,ME,1.24,0.15,2
2022-06-02,ME,27.90,1.09,15
2020-10-22,ME,2.91,0.00,0
2020-03-06,ME,0.00,0.00,0
2021-07-18,ME,2.62,0.00,0
2021-05-17,ME,15.74,0.15,2
2021-05-30,ME,3.06,0.00,0
2021-06-03,ME,5.68,0.07,1
2020-11-26,ME,23.82,0.00,0
2020-10-03,ME,2.40,0.00,0
2021-05-31,ME,3.06,0.00,0
2020-12-10,ME,34.32,0.29,4
2020-08-11,ME,1.46,0.00,0
2022-07-14,ME,23.02,0.00,0
2021-02-19,ME,11.66,0.22,3
2020-08-22,ME,1.31,0.07,1
2020-07-12,ME,1.31,0.00,0
2022-03-02,ME,75.33,0.00,0
2022-09-19,ME,33.88,0.22,3
2020-12-13,ME,20.76,0.15,2
2022-05-12,ME,57.19,0.22,3
2021-10-05,ME,33.51,0.66,9
2021-02-03,ME,16.76,0.29,4
2021-10-15,ME,38.10,0.07,1
2021-01-10,ME,28.56,0.44,6
2021-11-19,ME,70.38,0.15,2
2021-01-01,ME,25.94,0.80,11
2021-04-01,ME,26.45,0.07,1
2022-02-18,ME,20.55,3.64,50
2022-03-16,ME,0.00,0.00,0
2022-01-24,ME,118.76,1.17,16
2021-12-19,ME,22.37,0.00,0
2020-10-08,ME,2.33,0.07,1
2022-07-10,ME,0.00,0.00,0
2022-09-26,ME,33.88,0.15,2
2021-12-16,ME,86.85,1.82,25
2022-08-02,ME,18.72,0.80,11
2020-06-22,ME,1.38,0.00,0
2020-03-18,ME,0.87,0.00,0
2020-08-14,ME,1.75,0.07,1
2020-04-16,ME,2.40,0.22,3
2021-06-07,ME,4.44,0.07,1
2021-05-08,ME,19.23,0.00,0
2022-07-09,ME,0.00,0.00,0
2021-01-31,ME,16.98,0.36,5
2021-09-04,ME,26.37,-0.07,-1
2020-09-02,ME,3.64,0.07,1
2022-02-01,ME,99.81,0.58,8
2022-04-18,ME,0.00,0.00,0
2021-06-15,ME,3.28,0.36,5
2020-12-23,ME,28.05,0.44,6
2021-10-27,ME,47.28,0.44,6
2020-12-06,ME,20.33,0.00,0
2020-03-29,ME,1.60,0.15,2
2021-08-09,ME,15.23,0.00,0
2020-05-26,ME,1.89,0.00,0
2022-02-03,ME,94.13,1.68,23
2021-09-14,ME,50.56,0.51,7
2021-07-11,ME,1.60,0.00,0
2021-03-07,ME,9.84,0.00,0
2022-05-05,ME,54.50,0.87,12
2022-06-16,ME,13.92,0.07,1
2021-02-13,ME,7.94,0.15,2
2022-08-25,ME,26.37,0.00,0
2020-03-13,ME,0.07,0.00,0
2021-09-15,ME,40.36,0.22,3
2021-03-31,ME,23.17,0.00,0
2021-02-28,ME,9.33,0.00,0
2022-10-07,ME,24.99,0.29,4
2021-05-10,ME,16.32,0.15,2
2022-02-04,ME,56.61,0.29,4
2022-10-09,ME,0.00,0.00,0
2022-08-08,ME,33.95,0.00,0
2021-03-14,ME,9.03,0.07,1
2021-10-11,ME,18.29,0.07,1
2021-09-18,ME,30.96,0.44,6
2020-03-31,ME,2.91,0.00,0
2020-05-01,ME,1.89,0.00,0
2020-11-17,ME,15.23,0.29,4
2021-09-22,ME,45.46,0.15,2
2022-09-17,ME,0.00,0.00,0
2020-06-15,ME,0.58,0.00,0
2020-03-03,ME,0.00,0.00,0
2021-05-06,ME,14.50,0.07,1
2020-06-10,ME,2.11,0.00,0
2022-03-17,ME,42.55,0.87,12
2022-05-28,ME,11.73,0.00,0
2020-12-14,ME,29.14,0.44,6
2022-03-11,ME,20.55,0.22,3
2020-09-28,ME,2.55,0.00,0
2021-02-24,ME,16.03,1.75,24
2022-10-01,ME,0.00,0.00,0
2020-04-06,ME,1.53,0.00,0
2020-12-18,ME,19.02,0.80,11
2021-01-11,ME,35.70,0.80,11
2020-10-14,ME,1.38,0.07,1
2022-01-13,ME,223.52,1.31,18
2021-01-18,ME,27.39,0.36,5
2021-03-15,ME,15.37,0.00,0
2021-10-12,ME,34.83,0.51,7
2021-10-17,ME,12.97,0.22,3
2022-01-17,ME,131.43,0.00,0
2020-10-26,ME,3.79,0.00,0
2022-04-29,ME,32.79,0.22,3
2022-01-23,ME,53.70,0.00,0
2020-05-07,ME,3.13,0.00,0
2020-11-15,ME,4.37,0.00,0
2021-11-29,ME,62.29,1.53,21
2021-06-20,ME,1.17,0.00,0
2021-08-15,ME,12.02,0.07,1
2020-11-02,ME,13.77,0.00,0
2020-04-25,ME,1.89,0.22,3
2021-03-17,ME,18.43,0.15,2
2021-12-13,ME,71.84,0.66,9
2021-01-29,ME,27.39,1.31,18
2021-05-14,ME,14.35,0.22,3
2020-06-24,ME,4.23,0.07,1
2022-01-27,ME,145.06,0.36,5
2020-05-18,ME,2.04,0.15,2
2022-02-28,ME,13.77,0.07,1
2022-04-19,ME,52.68,0.07,1
2022-09-16,ME,13.84,0.15,2
2020-10-07,ME,3.06,0.00,0
2021-02-15,ME,6.48,0.15,2
2021-04-13,ME,37.01,0.29,4
2020-07-05,ME,0.51,0.15,2
2022-08-27,ME,0.00,0.00,0
2020-04-27,ME,1.09,0.07,1
2022-03-08,ME,0.15,0.00,0
2021-02-09,ME,15.88,0.15,2
2020-11-24,ME,23.10,0.07,1
2021-06-27,ME,1.09,0.00,0
2020-09-17,ME,2.77,0.00,0
2020-07-21,ME,1.60,0.00,0
2021-04-12,ME,23.75,0.15,2
2022-01-12,ME,248.59,0.22,3
2021-07-23,ME,5.03,0.44,6
2021-03-10,ME,11.22,0.00,0
2021-12-07,ME,83.86,0.58,8
2020-12-30,ME,44.44,0.73,10
2020-03-14,ME,0.58,0.00,0
2022-07-01,ME,12.68,0.07,1
2022-05-19,ME,31.98,0.07,1
2020-04-03,ME,1.60,0.15,2
2022-08-29,ME,37.45,0.15,2
2021-10-02,ME,25.50,0.00,0
2021-02-16,ME,10.71,0.22,3
2021-02-12,ME,12.53,0.29,4
2020-09-18,ME,2.26,0.07,1
2022-10-18,ME,37.30,0.15,2
2022-05-02,ME,148.48,0.36,5
2020-09-01,ME,1.60,0.00,0
2020-12-28,ME,25.35,0.51,7
2021-10-25,ME,38.76,1.82,25
2020-09-08,ME,1.60,0.00,0
2020-05-24,ME,1.53,0.07,1
2022-04-30,ME,38.76,0.00,0
2022-02-21,ME,8.52,0.00,0
2022-04-10,ME,0.00,0.00,0
2020-04-24,ME,1.75,0.22,3
2022-06-15,ME,17.49,0.07,1
2022-08-10,ME,19.38,0.00,0
2021-06-24,ME,1.97,0.15,2
2020-10-27,ME,5.61,0.00,0
2020-10-23,ME,3.13,0.00,0
2022-07-05,ME,33.08,0.87,12
2022-06-06,ME,44.30,1.31,18
2022-03-24,ME,17.49,0.07,1
2021-02-05,ME,20.33,0.07,1
2020-07-19,ME,1.46,0.00,0
2022-10-06,ME,22.66,0.73,10
2020-12-07,ME,22.80,0.87,12
2020-12-21,ME,27.54,-0.07,-1
2021-08-14,ME,15.52,0.07,1
2021-05-28,ME,5.54,0.00,0
2021-11-26,ME,22.15,0.00,0
2020-09-29,ME,3.57,0.07,1
2020-03-15,ME,0.44,0.00,0
2022-01-10,ME,152.63,1.46,20
2021-12-09,ME,84.51,0.58,8
2020-11-19,ME,28.20,0.15,2
2021-02-10,ME,13.55,0.00,0
2022-02-22,ME,25.86,0.80,11
2020-11-01,ME,6.63,0.07,1
2022-01-03,ME,102.00,1.82,25
2022-07-27,ME,20.25,0.00,0
2020-08-13,ME,1.97,0.00,0
2020-12-22,ME,36.87,1.38,19
2020-10-21,ME,2.26,0.00,0
2020-10-25,ME,3.06,0.00,0
2022-08-30,ME,13.70,0.15,2
2021-04-27,ME,27.18,0.07,1
2020-05-15,ME,3.13,0.07,1
2020-11-13,ME,22.51,0.15,2
2021-12-02,ME,92.67,0.15,2
2020-06-25,ME,2.55,0.00,0
2021-11-24,ME,69.29,0.00,0
2021-02-14,ME,11.37,0.00,0
2022-07-02,ME,0.00,0.00,0
2020-09-15,ME,1.46,0.07,1
2021-01-03,ME,32.79,0.07,1
2020-03-08,ME,0.00,0.00,0
2022-01-06,ME,184.47,0.51,7
2021-02-25,ME,12.82,0.00,0
2020-07-07,ME,1.17,0.00,0
2022-04-27,ME,36.14,0.00,0
2022-09-07,ME,19.67,0.73,10
2021-12-01,ME,90.34,0.22,3
2021-05-16,ME,8.89,0.07,1
2021-10-29,ME,46.85,0.00,0
2020-09-04,ME,2.26,0.00,0
2021-07-10,ME,1.75,0.00,0
2021-09-25,ME,34.46,0.15,2
2021-03-06,ME,12.82,0.15,2
2020-05-10,ME,1.31,0.00,0
2022-06-10,ME,14.06,0.00,0
2022-05-10,ME,60.84,0.22,3
2020-10-30,ME,8.31,0.07,1
2021-02-11,ME,13.41,0.15,2
2020-04-13,ME,2.62,0.00,0
2021-02-26,ME,14.64,0.07,1
2020-11-30,ME,14.72,1.68,23
2021-11-16,ME,82.84,0.00,0
2022-04-02,ME,0.00,0.00,0
2020-08-15,ME,1.53,0.00,0
2021-07-31,ME,8.01,0.00,0
2021-02-27,ME,11.22,0.07,1
2020-08-16,ME,1.82,0.00,0
2021-09-02,ME,35.77,0.22,3
2021-03-03,ME,13.99,0.00,0
2022-03-30,ME,15.01,0.07,1
2022-05-01,ME,0.00,0.00,0
2021-01-07,ME,57.56,3.06,42
2020-04-21,ME,1.38,0.07,1
2022-03-26,ME,0.00,0.00,0
2021-01-30,ME,19.60,0.00,0
2021-01-25,ME,26.59,0.80,11
2021-10-28,ME,35.92,0.22,3
2020-09-10,ME,2.11,0.00,0
2021-06-13,ME,1.24,0.00,0
2020-09-14,ME,1.09,0.07,1
2021-11-06,ME,31.40,0.07,1
2020-05-02,ME,2.33,0.07,1
2022-08-01,ME,35.70,0.22,3
2021-09-10,ME,48.45,0.15,2
2021-09-09,ME,46.34,0.95,13
2020-11-21,ME,26.37,0.15,2
2022-06-30,ME,12.97,0.22,3
2020-03-20,ME,0.58,0.00,0
2020-06-18,ME,2.40,0.00,0
2021-05-29,ME,6.12,0.00,0
2022-10-05,ME,25.21,0.73,10
2021-12-05,ME,35.85,0.00,0
2021-04-04,ME,25.79,0.07,1
2022-05-06,ME,19.23,0.66,9
2020-05-17,ME,1.97,0.07,1
2021-02-04,ME,18.51,0.15,2
2020-08-29,ME,1.24,0.00,0
2020-05-09,ME,1.97,0.07,1
2020-12-12,ME,31.18,0.00,0
2021-03-20,ME,9.69,0.07,1
2022-08-12,ME,33.59,0.00,0
2021-02-08,ME,11.29,0.22,3
2022-04-16,ME,0.15,0.00,0
2021-08-07,ME,9.98,0.00,0
2020-10-18,ME,1.68,0.00,0
2021-08-12,ME,16.47,0.07,1
2022-10-10,ME,3.72,0.07,1
2021-11-05,ME,54.93,0.15,2
2022-03-28,ME,32.93,0.36,5
2022-01-29,ME,71.76,0.07,1
2020-10-17,ME,1.97,0.07,1
2022-04-05,ME,52.82,0.44,6
2022-06-14,ME,26.01,0.07,1
2021-09-21,ME,40.14,0.36,5
2021-04-06,ME,28.71,0.07,1
2020-04-23,ME,2.04,0.36,5
2021-07-20,ME,4.30,0.36,5
2021-01-23,ME,39.12,0.00,0
2021-11-12,ME,59.67,0.00,0
2022-07-25,ME,34.61,0.00,0
2022-03-15,ME,22.37,1.46,20
2021-04-28,ME,12.02,0.29,4
2021-11-11,ME,44.66,0.22,3
2022-10-08,ME,0.00,0.00,0
2021-04-07,ME,27.03,0.07,1
2020-04-29,ME,2.77,0.15,2
2021-10-21,ME,30.96,0.15,2
2021-05-26,ME,9.11,0.00,0
2022-04-25,ME,43.35,0.15,2
2022-03-03,ME,72.71,2.26,31
2021-03-25,ME,16.03,0.00,0
2020-12-11,ME,21.42,0.51,7
2021-09-13,ME,28.20,0.29,4
2022-09-24,ME,0.00,0.00,0
2021-05-12,ME,20.55,0.00,0
2021-05-19,ME,14.94,0.66,9
2021-05-20,ME,11.66,0.15,2
2021-06-06,ME,2.11,0.00,0
2022-07-23,ME,0.00,0.00,0
2021-01-20,ME,38.18,0.44,6
2021-12-31,ME,77.23,0.00,0
2021-03-08,ME,9.47,1.24,17
2021-04-03,ME,16.10,0.00,0
2022-03-27,ME,0.00,0.00,0
2020-08-26,ME,1.60,0.00,0
2022-01-04,ME,174.56,1.89,26
2021-06-30,ME,1.82,0.07,1
2021-08-02,ME,8.45,0.00,0
2020-06-23,ME,1.75,0.00,0
2021-10-07,ME,35.41,0.29,4
2021-08-26,ME,30.02,0.15,2
2022-08-15,ME,33.51,0.15,2
2020-08-07,ME,0.66,0.07,1
2021-12-06,ME,55.81,0.87,12
2020-05-04,ME,1.31,0.29,4
2022-09-03,ME,0.00,0.00,0
2022-05-13,ME,28.49,0.07,1
2020-07-25,ME,1.75,0.07,1
2020-12-26,ME,12.46,0.44,6
2022-03-29,ME,21.20,0.07,1
2020-11-18,ME,15.88,0.07,1
2021-12-27,ME,47.72,1.24,17
2022-08-18,ME,16.90,0.15,2
2021-03-23,ME,13.70,0.00,0
2021-10-10,ME,18.07,0.00,0
2020-08-28,ME,4.01,0.00,0
2020-12-05,ME,33.66,0.00,0
2020-11-20,ME,19.67,0.07,1
2020-06-07,ME,1.24,0.00,0
2020-04-28,ME,1.31,0.00,0
2022-07-06,ME,26.59,1.24,17
2022-09-25,ME,0.00,0.00,0
2022-06-03,ME,17.05,1.09,15
2020-07-04,ME,1.53,0.00,0
2021-12-17,ME,76.57,0.80,11
2021-12-10,ME,77.88,0.07,1
2021-09-27,ME,21.71,0.36,5
2022-02-02,ME,106.66,1.31,18
2020-07-22,ME,1.38,0.00,0
2021-06-12,ME,2.84,0.00,0
2020-07-27,ME,0.80,0.15,2
2022-06-12,ME,0.00,0.00,0
2021-12-11,ME,49.47,0.07,1
2021-08-08,ME,7.80,0.00,0
2022-09-28,ME,46.34,0.15,2
2022-08-05,ME,12.39,0.00,0
2021-08-19,ME,22.66,0.00,0
2021-01-19,ME,31.84,0.80,11
2021-04-26,ME,16.54,0.36,5
2021-06-21,ME,1.53,0.00,0
2020-08-23,ME,1.46,0.00,0
2021-08-22,ME,15.66,0.00,0
2021-07-30,ME,6.19,0.07,1
2022-04-23,ME,0.00,0.00,0
2021-06-23,ME,1.97,0.15,2
2021-09-24,ME,38.10,0.15,2
2020-11-07,ME,7.58,0.07,1
2022-10-15,ME,0.00,0.00,0
2021-04-14,ME,26.16,0.07,1
2021-07-03,ME,1.31,0.00,0
2022-06-07,ME,21.78,0.00,0
2020-12-02,ME,37.23,0.15,2
2022-04-14,ME,37.81,0.00,0
2022-08-14,ME,0.00,0.00,0
2021-11-08,ME,34.32,0.58,8
2020-05-29,ME,4.01,0.29,4
2020-08-03,ME,0.80,0.00,0
2021-05-24,ME,6.05,0.15,2
2021-10-31,ME,19.16,0.00,0
2021-02-22,ME,9.76,0.15,2
2021-01-05,ME,47.28,0.22,3
2021-10-30,ME,24.99,0.29,4
2021-02-02,ME,17.49,0.66,9
2021-01-08,ME,44.95,0.36,5
2021-08-31,ME,32.64,0.15,2
2022-03-13,ME,0.00,0.00,0
2020-06-08,ME,1.38,0.00,0
2020-06-26,ME,3.79,0.00,0
2020-12-24,ME,28.12,-0.07,-1
2021-12-18,ME,46.70,0.00,0
2022-05-07,ME,48.60,0.00,0
2020-09-03,ME,1.38,0.07,1
2022-06-08,ME,23.97,0.07,1
2021-08-10,ME,15.74,0.00,0
2022-09-04,ME,0.00,0.00,0
2020-11-25,ME,32.71,0.00,0
2021-08-29,ME,16.39,0.07,1
2021-08-20,ME,22.59,0.15,2
2022-05-11,ME,66.08,0.15,2
2021-07-17,ME,2.77,0.00,0
2022-08-09,ME,19.67,0.00,0
2022-08-19,ME,14.35,0.00,0
2020-08-21,ME,2.19,0.07,1
2020-06-01,ME,2.26,0.36,5
2021-06-25,ME,1.97,0.00,0
2020-04-09,ME,2.04,0.15,2
2020-04-15,ME,1.82,0.29,4
2020-10-11,ME,1.46,0.00,0
2020-10-04,ME,1.68,0.00,0
2022-01-31,ME,66.81,0.95,13
2021-11-30,ME,89.54,0.22,3
2020-05-31,ME,2.04,0.00,0
2020-06-14,ME,0.73,0.07,1
2022-09-15,ME,23.90,0.00,0
2022-07-11,ME,36.72,0.07,1
2020-08-31,ME,1.53,0.00,0
2020-04-12,ME,4.59,0.00,0
2020-05-30,ME,3.35,0.00,0
2021-09-07,ME,22.00,0.36,5
2022-06-19,ME,0.00,0.00,0
2020-05-11,ME,1.97,0.07,1
2020-08-02,ME,0.73,0.00,0
2022-07-30,ME,0.00,0.00,0
2022-03-21,ME,19.82,0.44,6
2021-12-08,ME,88.89,0.07,1
2020-06-09,ME,2.33,0.07,1
2021-11-22,ME,45.17,2.04,28
2020-09-25,ME,1.89,0.00,0
2022-05-16,ME,96.75,0.00,0
2020-03-30,ME,2.04,0.15,2
2021-04-23,ME,27.61,0.07,1
2020-05-03,ME,1.38,0.07,1
2021-11-04,ME,56.32,0.51,7
2022-04-15,ME,31.77,0.00,0
2022-02-15,ME,33.00,0.66,9
2022-03-22,ME,13.92,0.15,2
2021-04-05,ME,19.67,0.00,0
2020-07-13,ME,0.80,0.00,0
2022-03-19,ME,0.00,0.00,0
2022-07-07,ME,15.45,0.58,8
2020-09-22,ME,2.40,0.00,0
2022-08-06,ME,-0.29,0.07,1
2020-06-02,ME,2.84,0.07,1
2020-10-24,ME,4.01,0.00,0
2020-05-20,ME,4.52,0.00,0
2022-09-11,ME,0.00,0.00,0
2021-01-12,ME,39.05,0.29,4
2020-11-11,ME,10.27,0.00,0
2022-06-27,ME,37.16,0.07,1
2021-06-14,ME,2.55,0.22,3
2022-07-18,ME,34.97,0.00,0
2021-09-20,ME,24.04,0.58,8
2021-12-14,ME,76.65,0.15,2
2020-08-30,ME,1.09,0.00,0
2021-10-09,ME,22.80,0.00,0
2021-05-04,ME,22.29,0.07,1
2021-03-01,ME,11.88,0.00,0
2021-08-01,ME,4.52,0.00,0
2021-09-05,ME,23.17,0.00,0
2022-09-27,ME,0.00,0.00,0
2022-01-28,ME,133.40,0.29,4
2021-08-17,ME,21.13,0.07,1
2021-01-15,ME,35.55,2.19,30
2022-04-07,ME,19.16,0.15,2
2020-04-04,ME,1.02,0.07,1
2021-10-16,ME,26.01,0.07,1
2021-02-07,ME,11.66,0.07,1
2021-09-29,ME,36.36,0.00,0
2022-09-06,ME,30.53,0.80,11
2022-06-21,ME,20.11,0.07,1
2021-11-18,ME,79.34,0.95,13
2021-12-28,ME,83.64,1.38,19
2020-07-20,ME,1.17,0.07,1
2022-05-17,ME,56.39,0.07,1
2020-07-30,ME,1.75,0.15,2
2022-05-22,ME,0.00,0.00,0
2020-04-22,ME,2.19,0.22,3
2020-11-06,ME,13.99,0.07,1
2021-09-11,ME,35.99,0.00,0
2021-11-27,ME,32.35,0.00,0
2021-08-06,ME,13.04,0.00,0
2022-09-21,ME,27.10,0.00,0
2020-10-20,ME,3.13,0.00,0
2022-04-04,ME,0.00,0.00,0
2022-02-24,ME,24.99,1.31,18
2021-11-10,ME,66.66,0.00,0
2020-09-24,ME,1.60,0.00,0
2022-08-03,ME,22.51,0.36,5
2020-03-28,ME,3.06,0.00,0
2022-07-12,ME,19.02,0.07,1
2022-01-19,ME,208.08,0.22,3
2021-04-11,ME,21.93,0.07,1
2022-10-12,ME,35.48,0.00,0
2022-09-13,ME,26.52,0.00,0
2022-06-25,ME,0.00,0.00,0
2021-01-16,ME,31.77,0.29,4
2022-07-22,ME,13.62,0.07,1
2021-04-24,ME,11.88,0.00,0
2021-02-01,ME,18.29,1.68,23
2020-11-10,ME,20.55,0.15,2
2021-07-27,ME,4.15,0.07,1
2021-10-26,ME,40.36,0.51,7
2021-03-19,ME,20.62,0.00,0
2020-04-26,ME,0.51,0.00,0
2021-03-26,ME,19.16,0.36,5
2021-03-18,ME,18.36,0.07,1
2022-04-09,ME,0.15,0.00,0
2022-01-21,ME,199.99,0.36,5
2021-01-17,ME,26.59,0.22,3
2020-03-21,ME,0.80,0.00,0
2020-03-10,ME,0.00,0.00,0
2021-05-01,ME,21.64,0.36,5
2020-08-25,ME,1.75,0.07,1
2021-11-01,ME,37.67,0.87,12
2021-11-07,ME,20.33,0.00,0
2020-11-16,ME,11.29,0.07,1
2021-10-24,ME,12.46,0.00,0
2022-04-13,ME,25.94,0.00,0
2022-10-02,ME,0.00,0.00,0
2022-01-07,ME,176.31,0.29,4
2020-10-19,ME,1.75,0.00,0
2022-02-16,ME,42.91,1.82,25
2022-08-31,ME,24.70,0.00,0
2022-03-06,ME,0.00,0.00,0
2022-02-20,ME,10.78,0.00,0
2020-10-15,ME,3.21,0.07,1
2021-07-28,ME,8.38,0.00,0
2022-07-17,ME,0.00,0.00,0
2021-10-03,ME,17.92,0.29,4
2021-05-11,ME,19.09,0.07,1
2021-12-15,ME,77.30,1.97,27
2021-12-25,ME,29.36,0.00,0
2021-12-30,ME,107.90,0.29,4
2020-05-28,ME,2.19,0.07,1
2021-11-21,ME,33.66,0.07,1
2020-06-21,ME,0.80,0.00,0
2020-04-02,ME,4.15,0.00,0
2021-11-13,ME,27.10,0.73,10
2021-09-16,ME,43.35,0.00,0
2022-08-11,ME,0.00,0.00,0
2020-08-27,ME,1.38,0.00,0
2022-09-22,ME,21.93,0.07,1
2021-10-14,ME,40.65,0.36,5
2022-10-17,ME,41.53,0.22,3
2020-06-20,ME,1.46,0.00,0
2022-05-26,ME,36.87,0.00,0
2021-04-10,ME,39.56,0.00,0
2020-04-19,ME,0.58,0.15,2
2020-03-19,ME,0.51,0.00,0
2020-06-17,ME,3.13,0.07,1
2020-08-06,ME,1.38,0.00,0
2022-05-04,ME,64.26,0.58,8
2022-10-04,ME,23.61,0.15,2
2020-03-17,ME,0.73,0.00,0
2020-10-02,ME,1.60,0.00,0
2020-04-01,ME,2.55,0.15,2
2020-04-20,ME,0.95,0.07,1
2022-07-31,ME,0.00,0.00,0
2020-03-23,ME,1.17,0.00,0
2020-07-03,ME,1.53,0.15,2
2021-04-21,ME,25.28,0.07,1
2022-06-28,ME,26.81,0.00,0
2020-09-06,ME,1.38,0.00,0
2020-11-04,ME,14.50,0.00,0
2022-09-08,ME,20.98,0.29,4
2022-05-14,ME,0.07,0.00,0
2022-01-02,ME,42.62,0.00,0
2022-03-12,ME,0.00,0.00,0
2020-07-14,ME,1.38,0.00,0
2021-04-08,ME,4.88,0.15,2
2022-06-13,ME,36.94,0.22,3
2021-07-21,ME,6.63,0.29,4
2021-07-22,ME,5.17,0.00,0
2020-05-12,ME,2.62,0.07,1
2020-09-11,ME,2.91,0.07,1
2021-04-22,ME,24.48,0.15,2
2021-11-17,ME,74.31,0.87,12
2020-04-30,ME,1.97,0.15,2
2021-05-27,ME,12.31,0.00,0
2020-04-14,ME,2.48,0.07,1
2022-01-05,ME,187.24,0.73,10
2022-06-22,ME,29.14,0.00,0
2020-09-05,ME,1.09,0.00,0
2020-03-27,ME,3.06,0.07,1
2022-01-01,ME,68.05,0.00,0
2021-06-28,ME,2.19,0.00,0
2020-12-27,ME,25.86,0.07,1
2021-06-16,ME,3.35,0.07,1
2021-01-06,ME,38.10,0.95,13
2021-01-21,ME,31.18,0.29,4
2021-05-23,ME,6.85,0.15,2
2020-09-27,ME,1.02,0.00,0
2022-10-16,ME,0.00,0.00,0
2020-03-22,ME,1.53,0.00,0
2022-01-22,ME,121.67,0.00,0
2021-06-17,ME,2.33,0.00,0
2022-02-14,ME,22.00,1.53,21
2020-07-29,ME,1.60,0.00,0
2022-07-24,ME,0.00,0.00,0
2021-11-25,ME,37.45,0.00,0
2021-07-19,ME,4.88,0.00,0
2020-06-04,ME,2.70,0.00,0
2022-06-26,ME,-0.07,0.00,0
2021-04-15,ME,43.93,0.36,5
2020-07-10,ME,1.46,0.00,0
2021-01-22,ME,23.10,0.29,4
2020-04-17,ME,1.38,0.15,2
2022-09-09,ME,16.54,0.80,11
2022-08-17,ME,21.86,0.07,1
2020-03-02,ME,0.00,0.00,0
2022-05-23,ME,106.73,0.07,1
2020-05-08,ME,2.40,0.07,1
2020-06-05,ME,2.99,0.22,3
2022-05-03,ME,73.59,0.36,5
2021-09-12,ME,22.95,0.29,4
2022-05-30,ME,27.32,0.00,0
2020-12-08,ME,30.53,0.51,7
2022-02-10,ME,56.68,0.36,5
2020-10-31,ME,1.60,0.00,0
2020-12-04,ME,32.71,0.22,3
2022-01-16,ME,68.34,0.00,0
2021-04-17,ME,24.48,0.07,1
2020-11-29,ME,29.22,0.00,0
2022-05-08,ME,0.00,0.00,0
2022-09-10,ME,0.00,0.15,2
2021-07-09,ME,1.53,0.00,0
2020-06-27,ME,2.62,0.07,1
2022-03-10,ME,18.43,0.15,2
2022-01-11,ME,205.53,0.00,0
2020-06-06,ME,3.28,0.07,1
2021-05-02,ME,10.78,0.15,2
2020-10-28,ME,5.90,0.00,0
2020-09-19,ME,3.06,0.07,1
2021-08-03,ME,9.54,0.00,0
2020-11-14,ME,21.86,0.07,1
2021-07-15,ME,2.99,0.07,1
2020-09-07,ME,0.95,0.00,0
2020-06-12,ME,2.70,0.00,0
2022-10-13,ME,30.82,0.22,3
2021-12-24,ME,57.05,0.00,0
2020-07-26,ME,1.24,0.00,0
2020-05-21,ME,4.81,0.15,2
2021-01-09,ME,40.22,0.00,0
2021-07-02,ME,2.11,0.00,0
2020-10-12,ME,1.75,0.00,0
2021-03-29,ME,17.70,0.15,2
2021-12-29,ME,92.89,1.17,16
